occupancy,ILP,intensity,reuse_ratio,ld_coalesce,L2_hit_rate,L1_hit_rate,branch_eff,pwr_avg
0.082028,4.52,1.95,0.01,0.12,95.79,25.13,100.0,54.7
0.058936,13.82,0.62,1.88,0.17,96.39,11.33,99.56,46.444
0.227724,9.97,1.16,1.16,0.08,100.0,31.42,99.91,58.255
0.249167,8.85,2.28,0.65,0.21,97.65,13.84,99.93,60.545
0.333122,4.29,1.36,0.01,0.07,100.0,22.78,99.75,54.217
0.130167,3.75,3.53,0.41,0.13,100.0,10.76,99.97,47.869
0.24735,9.2,2.48,0.01,0.14,90.47,27.35,99.89,46.444
0.070191,0.63,0.49,0.34,0.14,96.19,26.19,99.3,60.049
0.076372,1.73,1.71,4.39,0.16,95.88,7.87,99.92,57.309
0.246157,5.46,6.19,3.38,0.17,95.23,10.05,99.98,53.986
0.050423,9.57,5.02,1.12,0.16,97.66,8.76,99.98,62.47
0.343324,2.36,0.08,0.01,0.13,97.5,10.68,99.84,48.739
0.016021,6.72,0.86,0.29,0.11,96.72,17.84,99.44,59.804
0.083102,15.73,2.51,1.22,0.06,80.48,20.94,99.63,60.402
0.039669,11.6,0.51,0.67,0.12,100.0,16.82,99.96,60.302
0.025228,3.11,0.74,1.3,0.09,100.0,30.05,100.0,62.334
0.096564,2.38,1.41,0.72,0.07,99.83,11.64,99.36,54.89
0.07656,13.23,1.31,0.01,0.08,100.0,17.79,100.0,46.444
0.262496,7.73,3.34,8.05,0.06,91.1,31.05,99.98,61.205
0.0506,9.76,1.99,5.21,0.06,98.49,17.25,99.71,49.404
0.082929,3.43,6.05,1.86,0.09,99.36,13.24,99.89,59.3
0.493527,3.2,5.63,1.51,0.08,100.0,12.51,99.9,60.318
0.211151,7.77,0.75,0.79,0.13,99.91,4.77,98.69,46.444
0.175396,6.58,2.44,0.26,0.1,100.0,7.67,99.97,49.204
0.085901,2.09,1.03,0.01,0.08,91.6,9.07,100.0,58.833
0.169183,20.39,1.84,0.01,0.1,95.01,12.0,99.94,61.797
0.083187,6.17,2.57,0.28,0.07,98.01,18.87,100.0,46.673
0.14247,0.63,1.98,0.01,0.09,98.79,30.79,99.9,50.756
0.056276,2.44,0.58,0.96,0.12,99.91,23.52,99.94,49.835
0.039213,3.96,0.95,0.4,0.13,64.23,17.84,100.0,55.063
0.095053,3.21,1.63,0.52,0.23,97.81,17.39,99.97,56.297
0.044514,7.05,0.01,2.37,0.08,100.0,16.22,99.94,58.447
0.070623,0.63,0.23,0.96,0.09,98.94,20.36,99.94,47.716
0.185386,9.77,5.27,0.35,0.08,88.15,14.08,99.2,53.609
0.024304,6.16,2.66,3.69,0.13,97.48,1.3,100.0,60.86
0.246402,9.78,6.14,3.84,0.1,97.2,2.19,99.97,57.3
0.257884,2.42,0.65,2.56,0.11,96.95,10.63,99.99,46.444
0.047576,20.39,2.55,0.25,0.13,95.83,6.83,99.9,59.604
0.154312,7.1,6.13,0.62,0.08,100.0,5.23,99.62,57.057
0.090352,8.63,2.46,0.53,0.1,54.16,6.24,99.85,49.941
0.181079,11.11,0.26,0.01,0.09,94.16,21.52,99.87,59.153
0.351514,10.0,0.68,0.45,0.11,100.0,1.54,99.99,63.384
0.054454,13.35,6.19,0.01,0.09,99.41,13.29,99.0,52.192
0.40039,20.39,1.63,1.32,0.16,90.28,7.55,99.4,64.08
0.016021,2.51,0.44,0.51,0.08,100.0,13.72,99.6,54.618
0.289745,10.25,0.97,0.72,0.11,96.61,11.2,99.45,56.733
0.098138,12.77,0.74,3.87,0.14,91.58,0.8,100.0,49.724
0.068056,1.23,2.85,9.19,0.07,92.36,31.23,99.29,52.477
0.281696,8.78,4.67,0.2,0.1,96.84,9.61,100.0,63.806
0.107179,17.58,0.3,1.76,0.11,100.0,22.7,99.97,50.035
0.159982,8.03,4.98,0.01,0.13,99.59,28.98,99.12,46.444
0.07818,0.63,0.89,0.2,0.11,100.0,21.74,100.0,49.75
0.113239,4.55,0.89,1.85,0.09,96.05,24.32,100.0,54.747
0.095163,2.62,1.58,1.67,0.07,100.0,22.06,99.7,63.377
0.459573,5.06,0.79,0.01,0.07,89.39,19.58,99.97,52.975
0.105033,10.69,2.7,0.65,0.15,93.52,12.14,99.81,58.262
0.115097,12.81,0.01,0.53,0.11,100.0,38.91,99.9,64.08
0.067765,18.72,0.56,0.93,0.19,92.64,14.81,99.15,60.827
0.079861,3.36,2.4,1.18,0.12,97.54,25.78,100.0,61.869
0.218492,5.86,2.54,0.44,0.08,95.09,17.49,99.54,59.393
0.086457,6.23,2.21,0.06,0.15,83.77,2.7,99.94,57.199
0.017384,4.04,3.9,0.01,0.08,100.0,21.52,100.0,58.616
0.069891,10.59,0.01,1.42,0.09,88.74,15.91,99.95,48.173
0.061512,1.9,4.61,0.01,0.13,100.0,15.36,100.0,46.444
0.016021,3.4,5.12,6.31,0.13,90.92,6.42,100.0,59.638
0.064289,3.03,1.62,3.44,0.17,98.75,13.41,99.88,60.096
0.070358,13.28,0.26,0.36,0.21,92.22,21.4,99.89,60.174
0.096345,3.33,2.67,0.01,0.19,89.56,16.62,99.94,46.444
0.300466,4.23,0.19,10.49,0.14,94.26,29.46,99.89,52.404
0.087322,2.82,0.72,2.1,0.1,94.24,20.53,99.02,53.852
0.222363,7.99,2.11,0.01,0.1,100.0,29.14,99.9,56.793
0.054566,3.3,1.89,0.07,0.1,100.0,30.53,99.9,64.007
0.076132,11.37,5.23,0.04,0.15,98.66,23.38,99.92,46.853
0.287706,2.38,0.4,1.48,0.06,98.56,13.25,100.0,54.423
0.108503,9.14,2.29,1.1,0.11,67.83,33.66,99.98,57.377
0.223677,19.24,2.27,0.08,0.09,66.65,27.53,99.99,57.201
0.207881,6.17,0.86,0.12,0.16,95.09,28.61,99.61,59.745
0.181264,6.23,0.9,0.01,0.11,91.89,10.58,99.9,55.753
0.089878,8.81,0.01,0.34,0.18,97.21,42.26,99.99,62.719
0.040885,4.65,2.24,0.41,0.07,99.11,8.01,99.92,60.864
0.043988,8.25,0.62,0.01,0.08,84.62,0.8,99.89,64.08
0.484415,0.99,0.94,3.51,0.15,93.51,19.84,99.93,46.444
0.223807,7.23,0.91,0.34,0.06,98.73,10.59,99.93,56.836
0.132208,10.97,2.59,6.9,0.14,97.72,20.75,99.58,63.062
0.313065,20.39,0.9,0.92,0.08,96.6,14.63,99.95,58.895
0.107799,0.63,3.4,0.01,0.14,100.0,23.07,99.93,46.444
0.409466,9.76,1.71,10.53,0.1,100.0,0.8,99.95,64.08
0.46926,3.31,0.71,0.47,0.1,97.2,1.76,99.9,62.58
0.11077,6.3,3.35,0.3,0.09,99.12,26.82,99.97,54.285
0.192887,20.39,2.65,5.85,0.09,95.79,30.08,98.97,56.079
0.295268,2.6,1.06,0.01,0.22,99.57,23.36,100.0,58.066
0.181925,2.85,0.27,1.01,0.1,95.98,22.8,99.99,60.993
0.219958,8.49,1.52,0.01,0.13,95.65,19.58,99.54,59.046
0.066304,4.66,1.46,3.07,0.07,99.48,33.37,99.91,51.879
0.254113,7.88,2.16,3.67,0.11,100.0,13.53,99.98,57.455
0.493527,5.55,2.17,0.6,0.09,97.24,20.97,99.36,58.183
0.270388,16.6,0.22,0.63,0.12,97.81,6.97,99.9,49.141
0.137022,7.09,2.28,0.87,0.21,93.77,13.33,99.25,58.825
0.076242,14.32,0.48,1.17,0.08,99.35,15.42,99.37,55.609
0.056386,8.7,1.6,0.67,0.08,100.0,21.32,99.56,56.95
0.447507,8.45,1.65,1.14,0.19,97.49,7.67,99.91,61.468
0.040168,20.39,0.38,0.58,0.15,95.62,11.64,99.94,61.373
0.073271,2.77,1.81,9.45,0.18,93.91,8.99,100.0,57.509
0.285689,2.13,5.89,0.01,0.22,83.47,18.44,99.61,58.593
0.492296,6.15,0.59,1.31,0.15,99.67,42.42,99.91,48.187
0.235277,3.3,4.58,0.15,0.14,100.0,5.91,100.0,56.236
0.329226,10.6,0.61,1.2,0.14,100.0,23.61,99.21,62.231
0.04449,6.84,3.93,0.23,0.08,98.86,19.35,99.99,54.181
0.022575,0.63,4.31,0.01,0.07,89.05,16.86,99.88,58.201
0.090839,12.58,5.2,0.4,0.11,100.0,20.13,100.0,60.275
0.092193,9.67,1.32,1.78,0.08,95.52,5.53,100.0,46.444
0.106618,3.92,0.79,9.64,0.06,97.25,10.99,99.92,61.597
0.301609,20.39,0.59,0.5,0.13,96.05,23.95,100.0,63.809
0.493527,3.35,0.4,0.27,0.15,98.58,23.83,99.55,61.383
0.053296,7.47,1.54,2.3,0.14,91.58,17.59,99.51,46.444
0.016021,7.42,0.93,0.27,0.07,98.8,13.82,100.0,46.444
0.074008,2.29,1.64,1.06,0.24,97.36,0.8,99.43,61.064
0.023178,9.81,2.38,0.36,0.1,100.0,21.33,99.92,46.744
0.022005,10.33,1.03,0.43,0.11,93.85,3.5,99.63,55.788
0.088482,11.25,1.23,1.36,0.11,100.0,11.47,99.63,62.354
0.234652,8.92,2.44,0.18,0.08,100.0,34.48,99.87,46.444
0.10025,6.88,2.37,0.73,0.12,94.34,21.63,99.83,56.191
0.064689,11.77,2.02,0.62,0.19,100.0,11.66,100.0,59.07
0.095405,7.16,2.61,0.07,0.06,94.95,33.13,99.45,58.142
0.459762,7.85,0.71,0.53,0.19,100.0,7.12,100.0,57.32
0.100587,12.15,2.12,1.34,0.07,93.47,20.9,100.0,55.051
0.089291,17.73,5.15,0.61,0.14,99.17,19.46,99.82,58.3
0.016021,7.99,3.24,0.37,0.13,100.0,4.43,99.73,62.502
0.074142,17.87,0.21,0.01,0.1,99.88,17.9,100.0,58.541
0.420109,2.61,1.05,0.81,0.07,93.52,3.07,98.94,47.023
0.074684,0.63,4.58,0.01,0.13,97.06,12.08,99.92,57.13
0.043195,10.28,2.81,0.67,0.09,57.64,23.5,99.92,53.126
0.052404,4.32,1.02,0.01,0.09,99.11,24.79,99.79,60.966
0.320489,5.18,0.16,1.32,0.08,94.53,7.03,99.32,64.08
0.355925,9.34,1.46,1.0,0.11,98.71,11.58,99.02,46.444
0.08996,2.17,1.62,0.01,0.07,100.0,6.92,100.0,59.674
0.104956,4.83,0.71,0.27,0.25,98.88,13.18,100.0,54.448
0.238011,5.63,1.26,2.28,0.11,72.94,19.22,99.54,59.451
0.291715,3.7,0.72,1.24,0.11,100.0,29.87,98.44,62.102
0.061188,2.38,0.35,0.83,0.15,99.03,9.02,99.88,46.444
0.146961,3.01,2.24,0.26,0.13,99.63,17.01,99.45,56.079
0.100699,1.78,0.57,0.11,0.06,96.4,4.2,98.93,64.08
0.448629,6.06,0.65,2.25,0.13,97.86,24.0,99.42,46.527
0.046136,20.39,2.43,0.01,0.06,96.46,0.8,99.3,46.444
0.112312,5.88,0.72,8.48,0.17,99.04,36.74,99.85,63.918
0.120579,18.67,5.7,0.32,0.06,100.0,17.02,98.63,61.711
0.29295,20.39,1.6,0.37,0.08,91.26,23.94,99.89,61.0
0.053284,7.77,0.5,0.01,0.06,92.76,21.57,100.0,60.164
0.300317,8.24,0.3,10.57,0.06,100.0,28.35,98.83,62.564
0.035358,2.55,0.38,0.28,0.12,98.68,0.8,100.0,52.731
0.201594,1.99,1.4,0.38,0.11,94.72,0.8,99.69,52.48
0.047171,3.93,0.01,3.14,0.08,92.88,12.06,99.99,61.716
0.09715,9.73,0.46,0.94,0.07,87.29,3.58,99.64,58.283
0.222336,2.51,1.41,0.53,0.08,100.0,13.34,99.89,57.429
0.064321,5.25,0.92,0.01,0.1,98.48,17.38,99.78,57.779
0.039922,2.98,5.62,0.22,0.25,92.41,11.64,99.96,54.514
0.094669,15.32,0.37,0.01,0.06,88.95,16.93,99.85,59.834
0.102959,14.53,0.39,0.01,0.22,100.0,0.8,99.73,53.298
0.037546,9.47,0.5,0.29,0.08,97.89,35.27,99.91,63.601
0.259055,20.39,2.0,1.22,0.11,98.16,34.45,100.0,63.498
0.073499,2.95,0.38,1.22,0.2,99.47,29.94,98.98,48.084
0.056255,9.45,0.81,1.52,0.09,99.0,0.8,99.38,62.466
0.493527,2.92,4.75,0.01,0.1,99.96,12.79,99.68,59.237
0.063008,8.19,1.21,0.01,0.15,94.51,18.84,99.84,57.416
0.022831,8.32,0.01,0.92,0.06,94.87,4.78,99.94,57.815
0.083457,7.92,0.43,1.06,0.12,52.08,12.07,99.82,46.444
0.446344,2.51,1.18,0.01,0.1,95.32,34.95,99.28,46.444
0.493527,5.64,0.21,0.68,0.09,95.23,21.71,100.0,52.028
0.167748,10.52,0.62,0.01,0.08,98.19,36.89,99.89,54.394
0.143601,11.69,2.83,0.01,0.12,100.0,18.36,99.89,56.777
0.066208,2.57,2.21,0.51,0.13,100.0,2.54,99.9,64.08
0.493527,1.99,2.2,0.82,0.12,96.48,0.8,99.54,46.444
0.385175,20.39,2.76,0.67,0.12,81.86,14.85,99.25,55.49
0.493527,0.64,2.52,0.24,0.14,99.79,10.81,99.19,58.312
0.215421,2.93,1.12,0.22,0.11,97.83,24.3,99.57,46.444
0.266773,16.21,0.46,1.01,0.16,97.58,1.42,98.44,57.154
0.331942,7.0,4.38,0.92,0.14,96.75,9.84,98.84,54.444
0.493527,2.73,0.92,10.87,0.08,93.37,23.69,99.7,56.801
0.090706,5.8,0.21,0.22,0.09,93.09,17.41,100.0,64.08
0.046388,2.99,0.95,0.01,0.12,96.51,20.37,99.78,59.346
0.108207,20.39,0.45,0.01,0.13,98.01,26.84,100.0,61.626
0.090971,9.88,1.57,1.01,0.13,97.3,10.22,99.79,49.58
0.051849,3.81,2.28,0.87,0.09,100.0,11.29,99.92,57.824
0.09933,11.97,3.12,0.29,0.11,97.78,22.0,100.0,59.708
0.163387,3.48,1.59,0.56,0.09,98.2,8.55,99.89,64.08
0.136543,0.89,0.8,1.14,0.06,98.23,35.65,99.91,53.18
0.072075,20.39,1.6,0.87,0.09,100.0,11.73,99.9,60.505
0.061983,1.38,0.72,1.58,0.07,100.0,0.8,99.57,46.444
0.09608,2.66,0.54,0.01,0.08,88.6,6.74,100.0,58.366
0.493527,4.33,0.78,0.01,0.12,96.45,17.99,100.0,59.042
0.493527,1.62,1.04,0.31,0.07,100.0,4.61,100.0,57.977
0.41558,9.4,2.84,0.32,0.07,89.22,26.0,99.92,60.329
0.074203,2.1,2.01,0.01,0.07,84.11,18.39,99.81,57.699
0.245629,3.88,0.86,0.04,0.17,93.14,23.05,99.74,48.136
0.065083,0.63,1.04,1.2,0.1,100.0,8.32,99.85,46.444
0.016021,6.32,0.64,0.01,0.2,96.94,26.7,100.0,54.459
0.016021,3.54,2.45,2.38,0.12,87.66,5.23,99.71,57.133
0.251292,1.24,2.05,0.53,0.07,99.81,21.05,99.93,49.002
0.31146,19.21,4.59,1.4,0.13,100.0,34.41,99.11,63.573
0.097466,8.45,2.19,0.14,0.15,94.4,18.77,100.0,54.655
0.055963,1.93,6.09,0.6,0.15,95.74,6.73,99.32,46.444
0.493527,6.1,0.52,0.68,0.1,88.74,15.47,100.0,58.199
0.205631,2.58,1.16,0.91,0.25,93.81,19.46,99.94,53.967
0.493527,20.39,1.49,0.83,0.15,90.59,10.43,99.95,64.08
0.057181,16.47,0.84,0.45,0.12,97.52,17.86,98.93,50.062
0.493527,3.96,2.02,0.34,0.23,93.37,6.48,99.49,58.459
0.09361,14.33,2.74,0.01,0.25,96.83,19.96,99.92,58.599
0.199451,19.71,1.07,0.08,0.12,100.0,33.63,99.34,61.226
0.070323,1.2,4.76,1.38,0.13,99.2,29.31,99.47,47.644
0.061135,4.88,1.16,0.01,0.06,88.62,21.18,99.89,49.94
0.295256,4.01,0.46,0.01,0.15,92.09,3.3,99.98,64.08
0.228648,9.5,0.82,0.01,0.08,98.79,21.25,99.38,61.281
0.28101,11.75,2.36,0.01,0.1,96.34,13.78,99.88,52.906
0.062494,20.39,4.97,6.67,0.09,77.5,28.15,100.0,54.707
0.051911,3.86,1.35,0.75,0.14,100.0,26.13,99.03,53.716
0.18662,1.66,0.15,7.75,0.1,93.76,7.77,99.82,53.538
0.102686,7.89,4.28,0.8,0.22,96.76,7.23,99.85,64.08
0.213178,3.09,0.82,0.22,0.18,99.69,7.03,99.89,58.473
0.02584,9.84,1.1,0.57,0.11,100.0,7.9,99.92,53.885
0.269195,8.92,1.09,0.33,0.08,100.0,14.76,99.8,50.716
0.016021,6.03,0.72,0.01,0.22,100.0,10.75,99.92,57.434
0.039013,3.71,2.39,0.88,0.11,100.0,23.08,100.0,59.294
0.493527,11.15,3.15,0.63,0.14,92.28,15.23,99.94,64.08
0.493527,6.61,2.28,0.04,0.14,100.0,34.68,99.89,61.256
0.158861,5.87,2.81,0.53,0.08,96.53,15.75,99.97,47.189
0.042865,10.23,1.78,0.01,0.13,98.89,4.79,99.84,60.943
0.016021,2.6,5.1,0.01,0.07,97.19,16.09,99.93,47.04
0.035734,9.44,0.22,0.94,0.2,96.65,33.1,99.82,57.453
0.077997,10.54,0.64,0.72,0.16,100.0,10.23,99.87,54.911
0.080214,8.25,4.09,3.36,0.11,98.05,17.89,98.73,46.444
0.259515,6.23,3.95,0.54,0.15,97.67,34.19,99.94,47.136
0.464944,7.81,2.89,0.57,0.14,92.65,7.27,99.89,48.497
0.190257,6.86,0.62,0.01,0.11,87.61,17.15,100.0,54.525
0.154177,2.12,5.7,0.51,0.06,94.67,32.84,99.14,55.902
0.275957,7.8,5.8,0.55,0.08,94.22,16.48,99.98,58.476
0.149913,0.82,2.24,0.12,0.11,94.93,22.24,99.6,52.77
0.288447,2.2,2.05,0.56,0.13,82.11,22.1,99.94,56.792
0.025109,10.87,0.49,1.82,0.06,99.88,9.08,99.38,54.442
0.076072,12.12,2.4,0.62,0.08,90.71,0.99,99.13,63.483
0.054307,5.04,2.06,0.83,0.18,100.0,8.55,99.32,59.146
0.160727,2.85,4.13,0.11,0.14,94.49,6.04,99.82,54.906
0.024313,8.71,0.28,0.01,0.07,99.37,27.51,99.94,56.919
0.197275,20.39,5.03,0.01,0.1,95.6,21.93,99.41,47.157
0.023606,3.74,0.7,0.01,0.08,92.99,14.11,99.67,49.877
0.096172,5.47,2.1,0.5,0.11,100.0,6.85,99.43,47.33
0.23557,10.96,0.95,0.07,0.08,96.1,15.19,99.93,59.793
0.312413,7.88,0.88,0.7,0.12,92.45,34.47,100.0,47.634
0.311472,8.92,1.1,0.01,0.16,95.89,11.18,99.93,47.694
0.04909,16.78,5.47,1.26,0.09,88.07,2.07,99.56,46.444
0.065583,6.5,2.76,0.9,0.13,97.06,10.15,99.6,60.212
0.192837,1.79,0.64,0.24,0.08,100.0,16.17,99.96,63.395
0.269052,4.16,0.73,0.16,0.1,80.99,2.1,99.99,50.254
0.112097,2.83,0.01,0.18,0.09,83.83,8.02,100.0,54.448
0.082161,5.27,1.09,0.37,0.08,97.76,22.49,100.0,57.562
0.381784,8.62,3.92,0.01,0.09,97.59,26.81,99.61,56.688
0.122191,20.39,0.58,0.06,0.14,98.01,10.81,99.93,59.134
0.157,6.97,4.34,1.37,0.09,89.53,16.05,99.98,64.08
0.056118,6.91,0.4,1.13,0.07,99.95,34.44,99.48,49.12
0.340509,2.7,1.38,0.01,0.13,94.59,17.91,98.73,57.982
0.101867,10.57,0.59,0.03,0.08,96.72,27.32,100.0,60.335
0.217683,18.83,2.16,0.99,0.06,90.64,18.24,99.68,57.409
0.016021,12.66,2.62,0.26,0.09,95.54,13.5,98.96,60.033
0.071128,3.98,2.83,0.42,0.19,95.85,24.07,99.82,47.649
0.069926,11.18,3.15,0.3,0.12,99.73,37.46,100.0,63.872
0.08883,8.49,4.59,0.52,0.19,95.57,42.42,100.0,49.668
0.094144,12.75,3.65,5.99,0.13,100.0,6.89,99.86,57.499
0.190437,13.28,0.87,0.86,0.1,96.98,10.1,100.0,58.146
0.174099,7.76,6.19,1.44,0.15,100.0,18.4,99.95,58.599
0.12317,20.39,0.67,0.11,0.09,99.82,4.88,99.08,46.444
0.083485,8.25,3.9,0.13,0.12,100.0,20.4,100.0,54.414
0.072045,7.72,1.3,0.05,0.07,100.0,15.15,100.0,54.33
0.098787,1.13,0.6,7.13,0.11,93.87,6.07,100.0,57.944
0.187646,6.64,1.31,0.88,0.1,78.72,17.99,99.98,63.07
0.026326,12.71,0.8,0.33,0.22,97.08,0.8,100.0,58.969
0.092511,4.04,3.37,1.93,0.11,100.0,5.93,98.95,61.382
0.236616,5.47,0.96,3.26,0.1,96.04,3.89,99.59,62.41
0.183796,17.64,0.4,0.01,0.1,99.38,19.14,99.52,58.606
0.148163,5.76,0.78,1.41,0.1,98.17,35.83,99.63,59.6
0.233174,2.09,0.33,0.88,0.13,97.94,15.41,99.44,63.279
0.145997,6.5,2.34,1.01,0.1,100.0,0.8,100.0,56.03
0.279393,18.84,0.7,1.16,0.08,96.41,1.73,99.96,46.444
0.077755,7.16,0.9,0.15,0.18,100.0,4.29,99.95,55.436
0.275556,10.32,1.35,1.45,0.13,97.57,0.8,99.91,60.863
0.079857,7.28,1.09,0.01,0.08,100.0,32.81,99.48,62.686
0.029763,7.41,1.16,0.58,0.11,100.0,6.57,99.86,61.694
0.016021,2.77,4.65,3.88,0.14,90.36,19.26,99.93,58.575
0.1955,16.85,1.06,0.01,0.2,96.08,39.42,99.81,48.562
0.057975,5.08,1.42,0.01,0.08,97.54,30.97,99.97,50.211
0.057038,2.53,0.73,0.01,0.07,98.58,25.08,99.84,62.311
0.077169,9.29,4.67,0.01,0.15,75.02,9.02,99.91,57.18
0.219336,4.1,2.66,0.01,0.21,92.54,15.74,99.74,61.207
0.08851,20.39,2.65,0.12,0.12,99.97,15.81,100.0,46.444
0.185365,9.23,1.3,0.01,0.1,100.0,13.5,98.45,47.55
0.411482,2.36,4.11,1.69,0.13,98.21,10.12,99.86,53.84
0.056292,0.63,0.82,0.31,0.07,98.61,0.8,100.0,46.444
0.493527,5.77,0.65,2.0,0.08,90.8,25.48,99.87,53.353
0.280837,12.91,2.16,1.07,0.09,99.6,3.91,99.97,49.656
0.016021,8.53,0.94,0.4,0.06,93.23,24.03,99.93,58.425
0.088124,4.13,4.5,0.92,0.07,99.54,38.28,98.44,49.923
0.100226,8.02,1.21,0.46,0.11,89.19,33.1,99.98,49.035
0.261126,7.47,0.5,0.93,0.1,99.75,22.84,99.49,50.5
0.286813,2.43,3.91,0.01,0.2,99.38,19.36,99.94,46.688
0.089747,2.63,2.14,0.06,0.12,100.0,37.39,99.84,55.98
0.311467,1.29,4.71,1.02,0.08,98.28,13.06,99.39,61.378
0.42002,11.02,1.98,1.0,0.12,62.52,42.42,99.84,49.37
0.037431,0.63,1.82,0.25,0.06,99.86,16.29,99.83,56.07
0.061612,20.39,0.4,0.96,0.07,97.19,23.24,99.35,60.793
0.244943,5.94,1.27,0.57,0.09,98.49,6.14,99.76,52.295
0.180237,3.17,0.64,0.77,0.25,93.03,21.98,99.28,55.447
0.474971,2.53,2.39,1.21,0.11,97.72,16.08,99.62,57.808
0.061128,10.5,2.87,0.53,0.14,92.42,14.06,99.84,54.281
0.077407,7.09,1.26,0.01,0.14,93.48,2.38,99.47,54.941
0.189824,8.41,3.48,0.29,0.08,99.78,25.17,99.5,61.068
0.102988,7.43,0.97,0.31,0.15,97.84,11.94,99.96,54.656
0.257372,10.0,0.87,0.81,0.07,98.67,13.82,99.58,61.256
0.079187,9.31,0.01,1.32,0.13,61.12,27.93,99.86,50.741
0.079408,7.92,0.65,5.19,0.09,97.05,0.8,99.98,56.534
0.173209,16.73,0.5,2.52,0.13,98.53,0.8,98.76,48.029
0.247665,2.87,1.59,0.55,0.21,98.81,0.8,99.83,64.08
0.016021,3.97,5.33,0.01,0.07,96.16,27.71,99.97,55.6
0.126415,8.76,0.8,7.34,0.12,100.0,22.05,99.86,63.028
0.392095,10.94,0.88,1.54,0.09,97.01,9.54,99.41,60.021
0.065521,3.11,0.45,0.01,0.1,98.91,10.94,100.0,62.203
0.08948,5.9,0.7,1.24,0.06,93.38,21.47,99.91,60.917
0.093243,1.32,3.24,0.37,0.15,93.86,19.68,99.48,58.296
0.088253,20.39,2.22,1.24,0.07,100.0,9.48,99.96,52.148
0.094164,5.09,1.72,1.01,0.13,95.9,23.17,99.83,50.629
0.264566,4.06,3.44,1.69,0.16,97.51,10.36,98.79,64.08
0.016021,5.68,2.46,0.01,0.08,100.0,28.21,99.96,48.103
0.301947,1.08,1.7,0.01,0.19,97.38,5.65,99.3,46.746
0.030651,3.45,0.01,0.54,0.14,94.12,10.83,99.83,60.969
0.101144,9.27,5.69,1.06,0.07,97.01,12.25,99.98,55.066
0.093275,7.32,5.31,0.45,0.19,81.54,18.93,99.77,47.391
0.193467,6.07,1.67,0.01,0.15,84.89,10.17,99.66,56.331
0.114422,2.98,5.79,2.94,0.1,99.19,31.08,99.95,58.493
0.108715,4.62,0.43,0.19,0.07,96.4,19.94,99.27,54.506
0.066093,3.5,0.42,0.01,0.11,100.0,7.99,99.63,54.77
0.081541,6.31,4.0,0.72,0.11,99.65,0.8,99.67,63.729
0.493527,2.41,2.84,0.01,0.06,80.91,19.43,99.66,59.304
0.268113,6.53,2.75,0.01,0.12,98.93,15.45,99.95,63.492
0.263912,10.33,4.33,0.01,0.08,93.94,18.88,99.76,48.654
0.412155,3.25,0.73,0.01,0.07,96.82,8.74,99.8,60.231
0.223678,6.74,3.18,3.04,0.12,97.11,22.24,99.28,61.262
0.096431,6.97,1.47,0.01,0.17,94.6,17.94,100.0,55.097
0.085172,5.38,0.46,0.01,0.12,95.66,11.37,98.71,53.085
0.217537,2.08,1.68,0.2,0.11,98.24,22.76,99.99,53.431
0.016021,1.94,1.42,0.46,0.15,100.0,11.58,99.9,54.65
0.312031,8.36,3.6,1.42,0.19,100.0,14.9,99.99,57.473
0.298578,8.67,4.04,5.59,0.15,93.81,6.33,99.72,51.898
0.147693,20.39,0.17,1.01,0.06,52.08,7.97,99.54,63.866
0.072914,0.89,1.04,1.68,0.07,80.32,3.56,99.91,59.199
0.176005,20.28,2.42,0.62,0.18,94.7,6.81,99.96,49.267
0.236174,4.51,3.59,0.44,0.15,90.42,13.62,99.86,56.436
0.051657,8.01,1.55,1.91,0.08,52.08,30.67,99.05,47.739
0.493527,2.63,0.51,0.01,0.1,52.08,21.28,99.98,62.954
0.106303,10.85,0.53,0.16,0.1,91.52,0.8,99.4,46.444
0.493527,4.09,1.44,1.85,0.18,65.25,18.53,100.0,59.264
0.091939,20.39,2.58,0.01,0.19,94.84,35.11,99.91,61.461
0.016578,4.06,4.41,0.87,0.12,99.98,18.04,100.0,56.333
0.325468,4.41,5.81,0.58,0.11,87.33,0.8,100.0,56.097
0.114858,17.86,0.55,0.37,0.17,97.08,10.32,99.9,52.511
0.101613,2.63,0.57,1.54,0.12,96.32,5.36,100.0,46.444
0.366686,8.1,6.19,0.01,0.07,100.0,37.12,98.67,48.244
0.074427,18.21,1.36,0.33,0.08,100.0,14.45,98.9,64.08
0.10366,9.44,3.22,0.69,0.14,95.61,14.71,98.89,64.08
0.493527,3.12,0.01,1.13,0.12,84.86,9.31,99.88,60.386
0.109721,0.63,1.73,0.98,0.07,99.29,24.27,99.58,55.969
0.089242,9.17,0.66,0.01,0.12,86.11,17.47,99.65,48.176
0.363914,11.2,0.85,0.01,0.14,97.59,20.85,100.0,46.444
0.162775,20.39,1.15,0.39,0.23,82.92,12.09,100.0,64.08
0.065539,0.74,1.02,0.01,0.07,52.08,21.82,99.91,60.068
0.3243,5.52,1.94,0.74,0.13,98.2,6.9,98.53,47.191
0.109884,11.29,4.51,0.01,0.12,100.0,7.57,100.0,54.663
0.073412,7.26,4.36,0.01,0.21,90.86,13.33,100.0,57.475
0.037998,3.31,1.27,0.01,0.08,94.94,17.01,98.44,57.483
0.301792,6.46,0.47,1.31,0.08,99.95,4.67,100.0,56.322
